blog_code,category,impressions,clicks,ctr
10949,unmatched:unpublished(404 likely),2970,8,0.002694
10952,unmatched:unpublished(404 likely),4,0,0.000000
10956,unmatched:unpublished(404 likely),7,0,0.000000
10957,unmatched:unpublished(404 likely),1009,0,0.000000
10958,unmatched:unpublished(404 likely),18,0,0.000000
10960,unmatched:unpublished(404 likely),7,0,0.000000
10961,unmatched:unpublished(404 likely),11,0,0.000000
10965,unmatched:unpublished(404 likely),39,0,0.000000
10967,unmatched:unpublished(404 likely),11,0,0.000000
10973,unmatched:unpublished(404 likely),7,0,0.000000
10976,unmatched:unpublished(404 likely),15,0,0.000000
10978,unmatched:unpublished(404 likely),4,0,0.000000
10983,unmatched:unpublished(404 likely),15,0,0.000000
10987,unmatched:unpublished(404 likely),4,0,0.000000
10988,unmatched:unpublished(404 likely),2943,0,0.000000
10989,unmatched:unpublished(404 likely),7,0,0.000000
10992,unmatched:unpublished(404 likely),18,0,0.000000
10994,unmatched:unpublished(404 likely),243,0,0.000000
10996,unmatched:unpublished(404 likely),4,0,0.000000
10999,unmatched:unpublished(404 likely),4,0,0.000000
11001,unmatched:unpublished(404 likely),72,0,0.000000
11003,unmatched:unpublished(404 likely),4,0,0.000000
11005,unmatched:unpublished(404 likely),11,0,0.000000
11007,unmatched:unpublished(404 likely),4,0,0.000000
11008,unmatched:unpublished(404 likely),14,0,0.000000
11009,unmatched:unpublished(404 likely),116,0,0.000000
11015,unmatched:unpublished(404 likely),75,0,0.000000
11016,unmatched:unpublished(404 likely),46,0,0.000000
11017,unmatched:unpublished(404 likely),165,4,0.024242
11019,unmatched:unpublished(404 likely),68,0,0.000000
11020,unmatched:unpublished(404 likely),19,0,0.000000
11022,unmatched:unpublished(404 likely),107,4,0.037383
11026,unmatched:unpublished(404 likely),7,0,0.000000
11027,unmatched:unpublished(404 likely),4,0,0.000000
11030,unmatched:unpublished(404 likely),26,0,0.000000
11033,unmatched:unpublished(404 likely),4,0,0.000000
11034,unmatched:unpublished(404 likely),25,0,0.000000
11035,unmatched:unpublished(404 likely),108,0,0.000000
11036,unmatched:unpublished(404 likely),1333,0,0.000000
11037,unmatched:unpublished(404 likely),4,0,0.000000
11041,unmatched:unpublished(404 likely),8,0,0.000000
11042,unmatched:unpublished(404 likely),93,0,0.000000
11045,unmatched:unpublished(404 likely),4,0,0.000000
11047,unmatched:unpublished(404 likely),4,0,0.000000
11049,unmatched:unpublished(404 likely),47,0,0.000000
11050,unmatched:unpublished(404 likely),25,0,0.000000
11054,unmatched:unpublished(404 likely),103,0,0.000000
11055,unmatched:unpublished(404 likely),4,0,0.000000
11056,unmatched:unpublished(404 likely),327,0,0.000000
11060,unmatched:unpublished(404 likely),4,0,0.000000
11063,unmatched:unpublished(404 likely),12,0,0.000000
11065,unmatched:unpublished(404 likely),387,0,0.000000
11069,unmatched:unpublished(404 likely),7,0,0.000000
11070,unmatched:unpublished(404 likely),22,0,0.000000
11074,unmatched:unpublished(404 likely),246,0,0.000000
11075,unmatched:unpublished(404 likely),4,0,0.000000
11076,unmatched:unpublished(404 likely),78,0,0.000000
11078,unmatched:unpublished(404 likely),8,0,0.000000
11080,unmatched:unpublished(404 likely),7,0,0.000000
11082,unmatched:unpublished(404 likely),69,0,0.000000
11083,unmatched:unpublished(404 likely),7,0,0.000000
11084,unmatched:unpublished(404 likely),19,0,0.000000
11090,unmatched:unpublished(404 likely),83,0,0.000000
11091,unmatched:unpublished(404 likely),22,0,0.000000
11092,unmatched:unpublished(404 likely),430,4,0.009302
11093,unmatched:unpublished(404 likely),60,0,0.000000
11095,unmatched:unpublished(404 likely),83,0,0.000000
11097,unmatched:unpublished(404 likely),4,0,0.000000
11098,unmatched:unpublished(404 likely),62,0,0.000000
11102,unmatched:unpublished(404 likely),83,0,0.000000
11104,unmatched:unpublished(404 likely),7,0,0.000000
11105,unmatched:unpublished(404 likely),186,0,0.000000
11110,unmatched:unpublished(404 likely),43,0,0.000000
11111,unmatched:unpublished(404 likely),54,0,0.000000
11113,unmatched:unpublished(404 likely),11,0,0.000000
11114,unmatched:unpublished(404 likely),95,0,0.000000
11119,unmatched:unpublished(404 likely),4,0,0.000000
11121,unmatched:unpublished(404 likely),15,0,0.000000
11123,unmatched:unpublished(404 likely),92,0,0.000000
11124,unmatched:unpublished(404 likely),36,0,0.000000
11128,unmatched:unpublished(404 likely),780,0,0.000000
11129,unmatched:unpublished(404 likely),113,0,0.000000
11130,unmatched:unpublished(404 likely),11,0,0.000000
11134,unmatched:unpublished(404 likely),159,0,0.000000
11135,unmatched:unpublished(404 likely),40,0,0.000000
11138,unmatched:unpublished(404 likely),7,0,0.000000
11141,unmatched:unpublished(404 likely),7,0,0.000000
11145,unmatched:unpublished(404 likely),26,4,0.153846
11148,unmatched:unpublished(404 likely),8,0,0.000000
11149,unmatched:unpublished(404 likely),71,0,0.000000
11155,unmatched:unpublished(404 likely),11,0,0.000000
11157,unmatched:unpublished(404 likely),583,4,0.006861
11162,unmatched:unpublished(404 likely),4,0,0.000000
11169,unmatched:unpublished(404 likely),4,0,0.000000
11170,unmatched:unpublished(404 likely),22,0,0.000000
11171,unmatched:unpublished(404 likely),36,0,0.000000
11172,unmatched:unpublished(404 likely),18,0,0.000000
11173,unmatched:unpublished(404 likely),22,0,0.000000
11175,unmatched:unpublished(404 likely),46,0,0.000000
11180,unmatched:unpublished(404 likely),495,4,0.008081
11181,unmatched:unpublished(404 likely),18,0,0.000000
11182,unmatched:unpublished(404 likely),18,0,0.000000
11185,unmatched:unpublished(404 likely),11,0,0.000000
11189,unmatched:unpublished(404 likely),29,0,0.000000
11192,unmatched:unpublished(404 likely),4,0,0.000000
11193,unmatched:unpublished(404 likely),11,0,0.000000
11194,unmatched:unpublished(404 likely),480,0,0.000000
11195,unmatched:unpublished(404 likely),18,0,0.000000
11196,unmatched:unpublished(404 likely),4,0,0.000000
11197,unmatched:unpublished(404 likely),26,0,0.000000
11199,unmatched:unpublished(404 likely),16,0,0.000000
11200,unmatched:unpublished(404 likely),4,0,0.000000
11203,unmatched:unpublished(404 likely),4,0,0.000000
11205,unmatched:unpublished(404 likely),81,0,0.000000
11207,unmatched:unpublished(404 likely),53,0,0.000000
11208,unmatched:unpublished(404 likely),1778,0,0.000000
11211,unmatched:unpublished(404 likely),11,0,0.000000
11217,unmatched:unpublished(404 likely),11,0,0.000000
11219,unmatched:unpublished(404 likely),14,0,0.000000
11220,unmatched:unpublished(404 likely),7,0,0.000000
11223,unmatched:unpublished(404 likely),18,0,0.000000
11224,unmatched:unpublished(404 likely),444,0,0.000000
11225,unmatched:unpublished(404 likely),18,0,0.000000
11226,unmatched:unpublished(404 likely),11,0,0.000000
11228,unmatched:unpublished(404 likely),92,0,0.000000
11231,unmatched:unpublished(404 likely),94,0,0.000000
11233,unmatched:unpublished(404 likely),4,0,0.000000
11240,unmatched:unpublished(404 likely),11,0,0.000000
11241,unmatched:unpublished(404 likely),7,0,0.000000
11246,unmatched:unpublished(404 likely),7,0,0.000000
11247,unmatched:unpublished(404 likely),47,0,0.000000
11249,unmatched:unpublished(404 likely),32,0,0.000000
11251,unmatched:unpublished(404 likely),4,0,0.000000
11252,unmatched:unpublished(404 likely),18,0,0.000000
11253,unmatched:unpublished(404 likely),109,0,0.000000
11254,unmatched:unpublished(404 likely),194,0,0.000000
11259,unmatched:unpublished(404 likely),833,0,0.000000
11261,unmatched:unpublished(404 likely),21,0,0.000000
11262,unmatched:unpublished(404 likely),56,0,0.000000
11263,unmatched:unpublished(404 likely),29,0,0.000000
11267,unmatched:unpublished(404 likely),4,0,0.000000
11272,unmatched:unpublished(404 likely),8,0,0.000000
11273,unmatched:unpublished(404 likely),290,0,0.000000
11275,unmatched:unpublished(404 likely),132,4,0.030303
11276,unmatched:unpublished(404 likely),40,0,0.000000
11277,unmatched:unpublished(404 likely),29,0,0.000000
11278,unmatched:unpublished(404 likely),42,0,0.000000
11280,unmatched:unpublished(404 likely),973,46,0.047276
11284,unmatched:unpublished(404 likely),11,0,0.000000
11286,unmatched:unpublished(404 likely),68,0,0.000000
11297,unmatched:unpublished(404 likely),18,0,0.000000
11298,unmatched:unpublished(404 likely),4,0,0.000000
11301,unmatched:unpublished(404 likely),18,0,0.000000
11303,unmatched:unpublished(404 likely),4,0,0.000000
11307,unmatched:unpublished(404 likely),11,0,0.000000
11308,unmatched:unpublished(404 likely),15,0,0.000000
11311,unmatched:unpublished(404 likely),7,0,0.000000
11312,unmatched:unpublished(404 likely),18,0,0.000000
11314,unmatched:unpublished(404 likely),64,0,0.000000
11315,unmatched:unpublished(404 likely),4,0,0.000000
11317,unmatched:unpublished(404 likely),1412,0,0.000000
11318,unmatched:unpublished(404 likely),65,0,0.000000
11319,unmatched:unpublished(404 likely),12,0,0.000000
11321,unmatched:unpublished(404 likely),11,0,0.000000
11324,unmatched:unpublished(404 likely),179,0,0.000000
11326,unmatched:unpublished(404 likely),18,0,0.000000
11328,unmatched:unpublished(404 likely),8,0,0.000000
11329,unmatched:unpublished(404 likely),4,0,0.000000
11330,unmatched:unpublished(404 likely),70,0,0.000000
11331,unmatched:unpublished(404 likely),173,0,0.000000
11334,unmatched:unpublished(404 likely),18,0,0.000000
11336,unmatched:unpublished(404 likely),7,0,0.000000
11337,unmatched:unpublished(404 likely),158,0,0.000000
11338,unmatched:unpublished(404 likely),7,0,0.000000
11339,unmatched:unpublished(404 likely),154,4,0.025974
11341,unmatched:unpublished(404 likely),39,0,0.000000
11343,unmatched:unpublished(404 likely),25,0,0.000000
11346,unmatched:unpublished(404 likely),4,0,0.000000
11354,unmatched:unpublished(404 likely),15,0,0.000000
11355,unmatched:unpublished(404 likely),11,0,0.000000
11356,unmatched:unpublished(404 likely),92,0,0.000000
11357,unmatched:unpublished(404 likely),7,0,0.000000
11359,unmatched:unpublished(404 likely),105,0,0.000000
11360,unmatched:unpublished(404 likely),136,0,0.000000
11361,unmatched:unpublished(404 likely),331,0,0.000000
11362,unmatched:unpublished(404 likely),128,0,0.000000
11366,unmatched:unpublished(404 likely),7,0,0.000000
11367,unmatched:unpublished(404 likely),213,0,0.000000
11368,unmatched:unpublished(404 likely),14,0,0.000000
11369,unmatched:unpublished(404 likely),16,0,0.000000
11373,unmatched:unpublished(404 likely),4,0,0.000000
11374,unmatched:unpublished(404 likely),12,0,0.000000
11377,unmatched:unpublished(404 likely),50,0,0.000000
11378,unmatched:unpublished(404 likely),36,0,0.000000
11379,unmatched:unpublished(404 likely),21,4,0.190476
11382,unmatched:unpublished(404 likely),18,0,0.000000
11383,unmatched:unpublished(404 likely),604,0,0.000000
11384,unmatched:unpublished(404 likely),25,0,0.000000
11385,unmatched:unpublished(404 likely),48,0,0.000000
11386,unmatched:unpublished(404 likely),263,0,0.000000
11387,unmatched:unpublished(404 likely),18,0,0.000000
11388,unmatched:unpublished(404 likely),11,0,0.000000
11399,unmatched:unpublished(404 likely),35,0,0.000000
11401,unmatched:unpublished(404 likely),27,0,0.000000
11402,unmatched:unpublished(404 likely),104,0,0.000000
11403,unmatched:unpublished(404 likely),502,4,0.007968
11404,unmatched:unpublished(404 likely),136,0,0.000000
11406,unmatched:unpublished(404 likely),21,0,0.000000
11407,unmatched:unpublished(404 likely),7,0,0.000000
11408,unmatched:unpublished(404 likely),7,0,0.000000
11409,unmatched:unpublished(404 likely),4,0,0.000000
11410,unmatched:unpublished(404 likely),7,0,0.000000
11412,unmatched:unpublished(404 likely),32,0,0.000000
11413,unmatched:unpublished(404 likely),39,0,0.000000
11414,unmatched:unpublished(404 likely),92,0,0.000000
11415,unmatched:unpublished(404 likely),171,0,0.000000
11416,unmatched:unpublished(404 likely),147,0,0.000000
11417,unmatched:unpublished(404 likely),19,0,0.000000
11418,unmatched:unpublished(404 likely),26,0,0.000000
11419,unmatched:unpublished(404 likely),4,0,0.000000
11420,unmatched:unpublished(404 likely),105,0,0.000000
11421,unmatched:unpublished(404 likely),21,0,0.000000
11423,unmatched:unpublished(404 likely),4,0,0.000000
11425,unmatched:unpublished(404 likely),139,0,0.000000
11428,unmatched:unpublished(404 likely),18,0,0.000000
11429,unmatched:unpublished(404 likely),7,0,0.000000
11430,unmatched:unpublished(404 likely),25,0,0.000000
11434,unmatched:unpublished(404 likely),19,0,0.000000
11435,unmatched:unpublished(404 likely),34,0,0.000000
11436,unmatched:unpublished(404 likely),14,0,0.000000
11438,unmatched:unpublished(404 likely),32,0,0.000000
11439,unmatched:unpublished(404 likely),189,0,0.000000
11444,unmatched:unpublished(404 likely),51,0,0.000000
11448,unmatched:unpublished(404 likely),4,0,0.000000
11449,unmatched:unpublished(404 likely),11,0,0.000000
11452,unmatched:unpublished(404 likely),14,0,0.000000
11453,unmatched:unpublished(404 likely),4,0,0.000000
11454,unmatched:unpublished(404 likely),530,0,0.000000
11455,unmatched:unpublished(404 likely),151,0,0.000000
11456,unmatched:unpublished(404 likely),28,0,0.000000
11460,unmatched:unpublished(404 likely),76,0,0.000000
11461,unmatched:unpublished(404 likely),7,0,0.000000
11464,unmatched:unpublished(404 likely),4,0,0.000000
11466,unmatched:unpublished(404 likely),11,0,0.000000
11467,unmatched:unpublished(404 likely),37,0,0.000000
11469,unmatched:unpublished(404 likely),150,4,0.026667
11473,unmatched:unpublished(404 likely),78,0,0.000000
11474,unmatched:unpublished(404 likely),4,0,0.000000
11476,unmatched:unpublished(404 likely),4,0,0.000000
11477,unmatched:unpublished(404 likely),389,0,0.000000
11486,unmatched:unpublished(404 likely),20,0,0.000000
11489,unmatched:unpublished(404 likely),29,0,0.000000
11491,unmatched:unpublished(404 likely),7,0,0.000000
11493,unmatched:unpublished(404 likely),8,0,0.000000
11496,unmatched:unpublished(404 likely),30,0,0.000000
11497,unmatched:unpublished(404 likely),75,0,0.000000
11498,unmatched:unpublished(404 likely),14,0,0.000000
11502,unmatched:unpublished(404 likely),4,0,0.000000
11503,unmatched:unpublished(404 likely),15,0,0.000000
11504,unmatched:unpublished(404 likely),7,0,0.000000
11507,unmatched:unpublished(404 likely),7,0,0.000000
11508,unmatched:unpublished(404 likely),16,0,0.000000
11510,unmatched:unpublished(404 likely),4,0,0.000000
11511,unmatched:unpublished(404 likely),12,0,0.000000
11512,unmatched:unpublished(404 likely),25,0,0.000000
11514,unmatched:unpublished(404 likely),81,0,0.000000
11515,unmatched:unpublished(404 likely),231,0,0.000000
11518,unmatched:unpublished(404 likely),74,0,0.000000
11521,unmatched:unpublished(404 likely),362,0,0.000000
11522,unmatched:unpublished(404 likely),136,0,0.000000
11523,unmatched:unpublished(404 likely),4,0,0.000000
11524,unmatched:unpublished(404 likely),4,0,0.000000
11526,unmatched:unpublished(404 likely),4,0,0.000000
11531,unmatched:unpublished(404 likely),4,0,0.000000
11532,unmatched:unpublished(404 likely),19,0,0.000000
11533,unmatched:unpublished(404 likely),15,0,0.000000
11534,unmatched:unpublished(404 likely),230,0,0.000000
11536,unmatched:unpublished(404 likely),4,0,0.000000
11538,unmatched:unpublished(404 likely),265,0,0.000000
11540,unmatched:unpublished(404 likely),25,0,0.000000
11542,unmatched:unpublished(404 likely),40,0,0.000000
11543,unmatched:unpublished(404 likely),12,0,0.000000
11545,unmatched:unpublished(404 likely),4,0,0.000000
11546,unmatched:unpublished(404 likely),82,4,0.048780
11547,unmatched:unpublished(404 likely),211,0,0.000000
11548,unmatched:unpublished(404 likely),6213,0,0.000000
11549,unmatched:unpublished(404 likely),419,0,0.000000
11550,unmatched:unpublished(404 likely),103,0,0.000000
11557,unmatched:unpublished(404 likely),434,0,0.000000
11560,unmatched:unpublished(404 likely),157,0,0.000000
11561,unmatched:unpublished(404 likely),43,0,0.000000
11566,unmatched:unpublished(404 likely),12,0,0.000000
11569,unmatched:unpublished(404 likely),197,0,0.000000
11572,unmatched:unpublished(404 likely),253,0,0.000000
11573,unmatched:unpublished(404 likely),7,0,0.000000
11575,unmatched:unpublished(404 likely),125,0,0.000000
11577,unmatched:unpublished(404 likely),1065,0,0.000000
11578,unmatched:unpublished(404 likely),641,0,0.000000
11579,unmatched:unpublished(404 likely),15,0,0.000000
11580,unmatched:unpublished(404 likely),18,0,0.000000
11581,unmatched:unpublished(404 likely),14,0,0.000000
11582,unmatched:unpublished(404 likely),22,0,0.000000
11583,unmatched:unpublished(404 likely),3004,7,0.002330
11584,unmatched:unpublished(404 likely),44,0,0.000000
11590,unmatched:unpublished(404 likely),39,0,0.000000
11592,unmatched:unpublished(404 likely),174,0,0.000000
11593,unmatched:unpublished(404 likely),817,4,0.004896
11594,unmatched:unpublished(404 likely),89,0,0.000000
11595,unmatched:unpublished(404 likely),33,0,0.000000
11597,unmatched:unpublished(404 likely),377,0,0.000000
11598,unmatched:unpublished(404 likely),259,0,0.000000
11600,unmatched:unpublished(404 likely),8,0,0.000000
11602,unmatched:unpublished(404 likely),29,0,0.000000
11603,unmatched:unpublished(404 likely),96,0,0.000000
11607,unmatched:unpublished(404 likely),4,0,0.000000
11610,unmatched:unpublished(404 likely),11,0,0.000000
11613,unmatched:unpublished(404 likely),153,0,0.000000
11614,unmatched:unpublished(404 likely),8,0,0.000000
11615,unmatched:unpublished(404 likely),14,0,0.000000
11616,unmatched:unpublished(404 likely),15,0,0.000000
11618,unmatched:unpublished(404 likely),7,0,0.000000
11621,unmatched:unpublished(404 likely),191,0,0.000000
11622,unmatched:unpublished(404 likely),89,0,0.000000
11623,unmatched:unpublished(404 likely),16,0,0.000000
11624,unmatched:unpublished(404 likely),78,0,0.000000
11627,unmatched:unpublished(404 likely),772,0,0.000000
11630,unmatched:unpublished(404 likely),8,0,0.000000
11631,unmatched:unpublished(404 likely),19,0,0.000000
11632,unmatched:unpublished(404 likely),71,0,0.000000
11634,unmatched:unpublished(404 likely),46,0,0.000000
11636,unmatched:unpublished(404 likely),7,0,0.000000
11637,unmatched:unpublished(404 likely),71,0,0.000000
11638,unmatched:unpublished(404 likely),227,0,0.000000
11642,unmatched:unpublished(404 likely),28,0,0.000000
11643,unmatched:unpublished(404 likely),8,0,0.000000
11645,unmatched:unpublished(404 likely),18,0,0.000000
11646,unmatched:unpublished(404 likely),35,0,0.000000
11647,unmatched:unpublished(404 likely),87,0,0.000000
11648,unmatched:unpublished(404 likely),230,0,0.000000
11649,unmatched:unpublished(404 likely),4,0,0.000000
11654,unmatched:unpublished(404 likely),4,0,0.000000
11655,unmatched:unpublished(404 likely),33,0,0.000000
11657,unmatched:unpublished(404 likely),60,0,0.000000
11658,unmatched:unpublished(404 likely),23,0,0.000000
11664,unmatched:unpublished(404 likely),29,0,0.000000
11665,unmatched:unpublished(404 likely),4,0,0.000000
11666,unmatched:unpublished(404 likely),21,0,0.000000
11668,unmatched:unpublished(404 likely),14,0,0.000000
11669,unmatched:unpublished(404 likely),4,0,0.000000
11672,unmatched:unpublished(404 likely),338,0,0.000000
11673,unmatched:unpublished(404 likely),246,0,0.000000
11674,unmatched:unpublished(404 likely),14,0,0.000000
11675,unmatched:unpublished(404 likely),19,0,0.000000
11676,unmatched:unpublished(404 likely),1391,4,0.002876
11679,unmatched:unpublished(404 likely),96,0,0.000000
11680,unmatched:unpublished(404 likely),37,0,0.000000
11681,unmatched:unpublished(404 likely),217,0,0.000000
11691,unmatched:unpublished(404 likely),4,0,0.000000
11693,unmatched:unpublished(404 likely),4,0,0.000000
11694,unmatched:unpublished(404 likely),1333,8,0.006002
11708,unmatched:unpublished(404 likely),28,0,0.000000
11709,unmatched:unpublished(404 likely),53,0,0.000000
11711,unmatched:unpublished(404 likely),4,0,0.000000
11714,unmatched:unpublished(404 likely),27,0,0.000000
11716,unmatched:unpublished(404 likely),4,0,0.000000
11717,unmatched:unpublished(404 likely),33,0,0.000000
11720,unmatched:unpublished(404 likely),4,0,0.000000
11721,unmatched:unpublished(404 likely),47,0,0.000000
11722,unmatched:unpublished(404 likely),203,0,0.000000
11724,unmatched:unpublished(404 likely),290,0,0.000000
11725,unmatched:unpublished(404 likely),631,0,0.000000
11726,unmatched:unpublished(404 likely),91,0,0.000000
11728,unmatched:unpublished(404 likely),196,0,0.000000
11729,unmatched:unpublished(404 likely),39,0,0.000000
11730,unmatched:unpublished(404 likely),8,0,0.000000
11731,unmatched:unpublished(404 likely),21,0,0.000000
11732,unmatched:unpublished(404 likely),297,0,0.000000
11733,unmatched:unpublished(404 likely),73,0,0.000000
11735,unmatched:unpublished(404 likely),33,0,0.000000
11737,unmatched:unpublished(404 likely),15,0,0.000000
11739,unmatched:unpublished(404 likely),57,0,0.000000
11740,unmatched:unpublished(404 likely),19,0,0.000000
11741,unmatched:unpublished(404 likely),18,0,0.000000
11743,unmatched:unpublished(404 likely),277,0,0.000000
11745,unmatched:unpublished(404 likely),14,0,0.000000
11749,unmatched:unpublished(404 likely),68,0,0.000000
11750,unmatched:unpublished(404 likely),29,0,0.000000
11753,unmatched:unpublished(404 likely),57,0,0.000000
11755,unmatched:unpublished(404 likely),230,0,0.000000
11758,unmatched:unpublished(404 likely),11,0,0.000000
11761,unmatched:unpublished(404 likely),4,0,0.000000
11763,unmatched:unpublished(404 likely),25,0,0.000000
11768,unmatched:unpublished(404 likely),14,0,0.000000
11769,unmatched:unpublished(404 likely),101,0,0.000000
11770,unmatched:unpublished(404 likely),7,0,0.000000
11772,unmatched:unpublished(404 likely),60,0,0.000000
11773,unmatched:unpublished(404 likely),11,0,0.000000
11778,unmatched:unpublished(404 likely),41,0,0.000000
11779,unmatched:unpublished(404 likely),25,0,0.000000
11782,unmatched:unpublished(404 likely),14,0,0.000000
11783,unmatched:unpublished(404 likely),25,0,0.000000
11785,unmatched:unpublished(404 likely),53,0,0.000000
11787,unmatched:unpublished(404 likely),7,0,0.000000
11789,unmatched:unpublished(404 likely),68,0,0.000000
11790,unmatched:unpublished(404 likely),41,0,0.000000
11791,unmatched:unpublished(404 likely),244,0,0.000000
11792,unmatched:unpublished(404 likely),4,0,0.000000
11796,unmatched:unpublished(404 likely),423,0,0.000000
11798,unmatched:unpublished(404 likely),4,0,0.000000
11799,unmatched:unpublished(404 likely),85,0,0.000000
11803,unmatched:unpublished(404 likely),4,0,0.000000
11809,unmatched:unpublished(404 likely),60,0,0.000000
11810,unmatched:unpublished(404 likely),18,0,0.000000
11815,unmatched:unpublished(404 likely),188,0,0.000000
11816,unmatched:unpublished(404 likely),7,0,0.000000
11817,unmatched:unpublished(404 likely),7,0,0.000000
11818,unmatched:unpublished(404 likely),134,0,0.000000
11819,unmatched:unpublished(404 likely),135,0,0.000000
11821,unmatched:unpublished(404 likely),104,0,0.000000
11824,unmatched:unpublished(404 likely),104,0,0.000000
11825,unmatched:unpublished(404 likely),32,0,0.000000
11826,unmatched:unpublished(404 likely),1479,4,0.002705
11827,unmatched:unpublished(404 likely),82,0,0.000000
11828,unmatched:unpublished(404 likely),109,0,0.000000
11831,unmatched:unpublished(404 likely),68,0,0.000000
11833,unmatched:unpublished(404 likely),113,0,0.000000
11836,unmatched:unpublished(404 likely),4,0,0.000000
11837,unmatched:unpublished(404 likely),18,0,0.000000
11842,unmatched:unpublished(404 likely),65,0,0.000000
11843,unmatched:unpublished(404 likely),281,0,0.000000
11844,unmatched:unpublished(404 likely),15,0,0.000000
11845,unmatched:unpublished(404 likely),7,0,0.000000
11846,unmatched:unpublished(404 likely),28,0,0.000000
11847,unmatched:unpublished(404 likely),60,0,0.000000
11848,unmatched:unpublished(404 likely),4,0,0.000000
11851,unmatched:unpublished(404 likely),450,4,0.008889
11852,unmatched:unpublished(404 likely),75,0,0.000000
11857,unmatched:unpublished(404 likely),14,0,0.000000
11860,unmatched:unpublished(404 likely),101,0,0.000000
11862,unmatched:unpublished(404 likely),15,0,0.000000
11863,unmatched:unpublished(404 likely),463,0,0.000000
11864,unmatched:unpublished(404 likely),656,0,0.000000
11865,unmatched:unpublished(404 likely),35,0,0.000000
11866,unmatched:unpublished(404 likely),11,0,0.000000
11867,unmatched:unpublished(404 likely),8,0,0.000000
11868,unmatched:unpublished(404 likely),46,0,0.000000
11869,unmatched:unpublished(404 likely),419,4,0.009547
11870,unmatched:unpublished(404 likely),15,0,0.000000
11873,unmatched:unpublished(404 likely),29,0,0.000000
11874,unmatched:unpublished(404 likely),166,0,0.000000
11876,unmatched:unpublished(404 likely),29,0,0.000000
11880,unmatched:unpublished(404 likely),4,0,0.000000
11883,unmatched:unpublished(404 likely),8,0,0.000000
11884,unmatched:unpublished(404 likely),40,0,0.000000
11888,unmatched:unpublished(404 likely),103,0,0.000000
11890,unmatched:unpublished(404 likely),54,0,0.000000
11891,unmatched:unpublished(404 likely),41,0,0.000000
11894,unmatched:unpublished(404 likely),4,0,0.000000
11896,unmatched:unpublished(404 likely),22,0,0.000000
11897,unmatched:unpublished(404 likely),47,0,0.000000
11898,unmatched:unpublished(404 likely),32,0,0.000000
11899,unmatched:unpublished(404 likely),15,0,0.000000
11900,unmatched:unpublished(404 likely),15,0,0.000000
11901,unmatched:unpublished(404 likely),149,0,0.000000
11902,unmatched:unpublished(404 likely),11,0,0.000000
11903,unmatched:unpublished(404 likely),11,4,0.363636
11906,unmatched:unpublished(404 likely),4,0,0.000000
11909,unmatched:unpublished(404 likely),4,0,0.000000
11911,unmatched:unpublished(404 likely),7,0,0.000000
11912,unmatched:unpublished(404 likely),187,0,0.000000
11913,unmatched:unpublished(404 likely),4,0,0.000000
11916,unmatched:unpublished(404 likely),4,0,0.000000
11917,unmatched:unpublished(404 likely),7,0,0.000000
11921,unmatched:unpublished(404 likely),22,0,0.000000
11922,unmatched:unpublished(404 likely),18,0,0.000000
11927,unmatched:unpublished(404 likely),8,0,0.000000
11928,unmatched:unpublished(404 likely),23,0,0.000000
11930,unmatched:unpublished(404 likely),119,0,0.000000
11931,unmatched:unpublished(404 likely),57,0,0.000000
11932,unmatched:unpublished(404 likely),4,0,0.000000
11934,unmatched:unpublished(404 likely),85,0,0.000000
11936,unmatched:unpublished(404 likely),32,0,0.000000
11938,unmatched:unpublished(404 likely),4,0,0.000000
11939,unmatched:unpublished(404 likely),26,0,0.000000
11941,unmatched:unpublished(404 likely),285,0,0.000000
11942,unmatched:unpublished(404 likely),39,0,0.000000
11943,unmatched:unpublished(404 likely),4,0,0.000000
11944,unmatched:unpublished(404 likely),43,0,0.000000
11947,unmatched:unpublished(404 likely),7,0,0.000000
11953,unmatched:unpublished(404 likely),33,0,0.000000
11955,unmatched:unpublished(404 likely),18,0,0.000000
11958,unmatched:unpublished(404 likely),7,0,0.000000
11960,unmatched:unpublished(404 likely),178,0,0.000000
11962,unmatched:unpublished(404 likely),7,0,0.000000
11963,unmatched:unpublished(404 likely),131,0,0.000000
11964,unmatched:unpublished(404 likely),4,0,0.000000
11965,unmatched:unpublished(404 likely),41,0,0.000000
11972,unmatched:unpublished(404 likely),0,4,0
11973,unmatched:unpublished(404 likely),172,0,0.000000
11976,unmatched:unpublished(404 likely),11,0,0.000000
11983,unmatched:unpublished(404 likely),191,0,0.000000
11984,unmatched:unpublished(404 likely),19,0,0.000000
11985,unmatched:unpublished(404 likely),156,0,0.000000
11986,unmatched:unpublished(404 likely),205,0,0.000000
11988,unmatched:unpublished(404 likely),57,0,0.000000
11989,unmatched:unpublished(404 likely),8,0,0.000000
11990,unmatched:unpublished(404 likely),267,0,0.000000
11992,unmatched:unpublished(404 likely),25,0,0.000000
11994,unmatched:unpublished(404 likely),113,0,0.000000
11995,unmatched:unpublished(404 likely),4,0,0.000000
11996,unmatched:unpublished(404 likely),7,0,0.000000
12000,unmatched:unpublished(404 likely),18,0,0.000000
12002,unmatched:unpublished(404 likely),50,0,0.000000
12005,unmatched:unpublished(404 likely),11,0,0.000000
12006,unmatched:unpublished(404 likely),11,0,0.000000
12008,unmatched:unpublished(404 likely),7,0,0.000000
12009,unmatched:unpublished(404 likely),168,0,0.000000
